data_hora,valor
2022-02-07 01:20:00,-39.7518
2022-02-07 01:21:00,-39.9779
2022-02-07 01:22:00,-38.727
2022-02-07 01:23:00,-38.3392
2022-02-07 01:24:00,-39.5126
2022-02-07 01:25:00,-38.4865
2022-02-07 01:26:00,-38.3346
2022-02-07 01:27:00,-39.3212
2022-02-07 01:28:00,-38.9662
2022-02-07 01:29:00,-39.4055
2022-02-07 01:30:00,-39.9259
2022-02-07 01:31:00,-38.9396
2022-02-07 01:32:00,-38.8521
2022-02-07 01:33:00,-38.3752
2022-02-07 01:34:00,-39.8806
2022-02-07 01:35:00,-39.6527
2022-02-07 01:36:00,-38.7909
2022-02-07 01:37:00,-38.5778
2022-02-07 01:38:00,-38.7525
2022-02-07 01:39:00,-38.6556
2022-02-07 01:40:00,-38.6709
2022-02-07 01:41:00,-38.4513
2022-02-07 01:42:00,-39.5033
2022-02-07 01:43:00,-38.3431
2022-02-07 01:44:00,-38.6339
2022-02-07 01:45:00,-38.5441
2022-02-07 01:46:00,-39.6004
2022-02-07 01:47:00,-38.1844
2022-02-07 01:48:00,-38.5104
2022-02-07 01:49:00,-38.67
2022-02-07 01:50:00,-39.3257
2022-02-07 01:51:00,-39.9458
2022-02-07 01:52:00,-38.1044
2022-02-07 01:53:00,-39.2848
2022-02-07 01:54:00,-39.5874
2022-02-07 01:55:00,-38.7347
2022-02-07 01:56:00,-39.7274
2022-02-07 01:57:00,-39.1551
2022-02-07 01:58:00,-39.8976
2022-02-07 01:59:00,-39.1701
2022-02-07 02:00:00,-38.2511
2022-02-07 02:01:00,-39.2233
2022-02-07 02:02:00,-38.8744
2022-02-07 02:03:00,-39.6611
2022-02-07 02:04:00,-39.1332
2022-02-07 02:05:00,-38.6138
2022-02-07 02:06:00,-39.7288
2022-02-07 02:07:00,-38.1423
2022-02-07 02:08:00,-38.5358
2022-02-07 02:09:00,-38.0076
2022-02-07 02:10:00,-38.9138
2022-02-07 02:11:00,-38.6726
2022-02-07 02:12:00,-38.0379
2022-02-07 02:13:00,-39.6966
2022-02-07 02:14:00,-38.8232
2022-02-07 02:15:00,-39.3438
2022-02-07 02:16:00,-39.29
2022-02-07 02:17:00,-39.9117
2022-02-07 02:18:00,-38.5746
2022-02-07 02:19:00,-38.4576
2022-02-07 02:20:00,-39.0463
2022-02-07 02:21:00,-38.4854
2022-02-07 02:22:00,-38.4055
2022-02-07 02:23:00,-38.1053
2022-02-07 02:24:00,-38.2241
2022-02-07 02:25:00,-39.5674
2022-02-07 02:26:00,-39.6489
2022-02-07 02:27:00,-38.3335
2022-02-07 02:28:00,-38.2719
2022-02-07 02:29:00,-39.5441
2022-02-07 02:30:00,-39.1353
2022-02-07 02:31:00,-38.5316
2022-02-07 02:32:00,-38.7058
2022-02-07 02:33:00,-38.8544
2022-02-07 02:34:00,-38.2996
2022-02-07 02:35:00,-39.836
2022-02-07 02:36:00,-39.3312
2022-02-07 02:37:00,-39.2082
2022-02-07 02:38:00,-38.2234
2022-02-07 02:39:00,-38.0896
2022-02-07 02:40:00,-38.2691
2022-02-07 02:41:00,-39.6694
2022-02-07 02:42:00,-38.0831
2022-02-07 02:43:00,-38.7628
2022-02-07 02:44:00,-39.5492
2022-02-07 02:45:00,-39.5862
2022-02-07 02:46:00,-38.1674
2022-02-07 02:47:00,-39.0867
2022-02-07 02:48:00,-38.416
2022-02-07 02:49:00,-39.7118
2022-02-07 02:50:00,-39.2834
2022-02-07 02:51:00,-39.4324
2022-02-07 02:52:00,-38.7065
2022-02-07 02:53:00,-39.1713
2022-02-07 02:54:00,-39.2807
2022-02-07 02:55:00,-39.4983
2022-02-07 02:56:00,-38.7902
2022-02-07 02:57:00,-39.6906
2022-02-07 02:58:00,-39.1487
2022-02-07 02:59:00,-39.5982
2022-02-07 03:00:00,-38.1799
2022-02-07 03:01:00,-39.8695
2022-02-07 03:02:00,-39.6076
2022-02-07 03:03:00,-38.6226
2022-02-07 03:04:00,-38.6846
2022-02-07 03:05:00,-38.9123
2022-02-07 03:06:00,-38.6926
2022-02-07 03:07:00,-39.2922
2022-02-07 03:08:00,-38.1186
2022-02-07 03:09:00,-38.1055
2022-02-07 03:10:00,-38.8013
2022-02-07 03:11:00,-38.8
2022-02-07 03:12:00,-39.1892
2022-02-07 03:13:00,-39.4829
2022-02-07 03:14:00,-39.1656
2022-02-07 03:15:00,-39.2217
2022-02-07 03:16:00,-38.6997
2022-02-07 03:17:00,-38.3307
2022-02-07 03:18:00,-39.0494
2022-02-07 03:19:00,-39.3633
2022-02-07 03:20:00,-39.0051
2022-02-07 03:21:00,-38.2044
2022-02-07 03:22:00,-38.9717
2022-02-07 03:23:00,-39.3995
2022-02-07 03:24:00,-39.2157
2022-02-07 03:25:00,-38.1297
2022-02-07 03:26:00,-39.1049
2022-02-07 03:27:00,-38.4581
2022-02-07 03:28:00,-30.8286
2022-02-07 03:29:00,-33.6088
2022-02-07 03:30:00,-34.7096
2022-02-07 03:31:00,-37.672
2022-02-07 03:32:00,-39.8396
2022-02-07 03:33:00,-39.9924
2022-02-07 03:34:00,-38.9872
2022-02-07 03:35:00,-38.5594
2022-02-07 03:36:00,-38.5283
2022-02-07 03:37:00,-38.4087
2022-02-07 03:38:00,-39.3025
2022-02-07 03:39:00,-39.1878
2022-02-07 03:40:00,-39.9465
2022-02-07 03:41:00,-38.4207
2022-02-07 03:42:00,-39.0307
2022-02-07 03:43:00,-39.7294
2022-02-07 03:44:00,-39.5111
2022-02-07 03:45:00,-38.4793
2022-02-07 03:46:00,-38.1184
2022-02-07 03:47:00,-39.4112
2022-02-07 03:48:00,-38.3377
2022-02-07 03:49:00,-39.5103
2022-02-07 03:50:00,-39.5663
2022-02-07 03:51:00,-38.3757
2022-02-07 03:52:00,-39.6908
2022-02-07 03:53:00,-38.9788
2022-02-07 03:54:00,-39.3156
2022-02-07 03:55:00,-39.0386
2022-02-07 03:56:00,-38.9677
2022-02-07 03:57:00,-38.778
2022-02-07 03:58:00,-38.1129
2022-02-07 03:59:00,-39.0656
2022-02-07 04:00:00,-38.4046
2022-02-07 04:01:00,-38.8744
2022-02-07 04:02:00,-39.6253
2022-02-07 04:03:00,-38.8255
2022-02-07 04:04:00,-39.9404
2022-02-07 04:05:00,-39.5306
2022-02-07 04:06:00,-38.9601
2022-02-07 04:07:00,-39.1181
2022-02-07 04:08:00,-39.0734
2022-02-07 04:09:00,-38.3482
2022-02-07 04:10:00,-38.6884
2022-02-07 04:11:00,-38.9864
2022-02-07 04:12:00,-39.991
2022-02-07 04:13:00,-38.4421
2022-02-07 04:14:00,-38.1897
2022-02-07 04:15:00,-39.1642
2022-02-07 04:16:00,-39.3017
2022-02-07 04:17:00,-38.599
2022-02-07 04:18:00,-38.8199
2022-02-07 04:19:00,-38.7681
2022-02-07 04:20:00,-38.2332
2022-02-07 04:21:00,-39.0365
2022-02-07 04:22:00,-38.3977
2022-02-07 04:23:00,-39.9723
2022-02-07 04:24:00,-38.1189
2022-02-07 04:25:00,-38.5954
2022-02-07 04:26:00,-39.2029
2022-02-07 04:27:00,-38.0618
2022-02-07 04:28:00,-39.7303
2022-02-07 04:29:00,-38.5688
2022-02-07 04:30:00,-39.5045
2022-02-07 04:31:00,-39.3589
2022-02-07 04:32:00,-38.0297
2022-02-07 04:33:00,-38.3232
2022-02-07 04:34:00,-39.0081
2022-02-07 04:35:00,-39.275
2022-02-07 04:36:00,-39.3384
2022-02-07 04:37:00,-39.8733
2022-02-07 04:38:00,-38.8963
2022-02-07 04:39:00,-38.8019
2022-02-07 04:40:00,-38.1013
2022-02-07 04:41:00,-39.6947
2022-02-07 04:42:00,-39.1449
2022-02-07 04:43:00,-39.5153
2022-02-07 04:44:00,-39.9942
2022-02-07 04:45:00,-38.7736
2022-02-07 04:46:00,-38.418
2022-02-07 04:47:00,-39.1075
2022-02-07 04:48:00,-39.4018
2022-02-07 04:49:00,-39.4909
2022-02-07 04:50:00,-38.1694
2022-02-07 04:51:00,-39.297
2022-02-07 04:52:00,-38.1608
2022-02-07 04:53:00,-38.623
2022-02-07 04:54:00,-38.3414
2022-02-07 04:55:00,-38.608
2022-02-07 04:56:00,-39.0839
2022-02-07 04:57:00,-39.8302
2022-02-07 04:58:00,-39.5205
2022-02-07 04:59:00,-39.8583
2022-02-07 05:00:00,-38.9802
2022-02-07 05:01:00,-38.2743
2022-02-07 05:02:00,-39.8979
2022-02-07 05:03:00,-39.4071
2022-02-07 05:04:00,-38.423
2022-02-07 05:05:00,-39.4302
2022-02-07 05:06:00,-39.6695
2022-02-07 05:07:00,-39.3187
2022-02-07 05:08:00,-38.875
2022-02-07 05:09:00,-39.6822
2022-02-07 05:10:00,-38.3039
2022-02-07 05:11:00,-39.8535
2022-02-07 05:12:00,-39.9581
2022-02-07 05:13:00,-38.9904
2022-02-07 05:14:00,-38.5839
2022-02-07 05:15:00,-38.0343
2022-02-07 05:16:00,-39.4313
2022-02-07 05:17:00,-38.9671
2022-02-07 05:18:00,-38.2988
2022-02-07 05:19:00,-38.6057
2022-02-07 05:20:00,-38.9366
2022-02-07 05:21:00,-39.4855
2022-02-07 05:22:00,-39.0423
2022-02-07 05:23:00,-38.729
2022-02-07 05:24:00,-38.0374
2022-02-07 05:25:00,-38.5712
2022-02-07 05:26:00,-38.5126
2022-02-07 05:27:00,-39.1018
2022-02-07 05:28:00,-39.4201
2022-02-07 05:29:00,-39.3804
2022-02-07 05:30:00,-39.4206
2022-02-07 05:31:00,-38.7286
2022-02-07 05:32:00,-38.6724
2022-02-07 05:33:00,-38.9471
2022-02-07 05:34:00,-38.4471
2022-02-07 05:35:00,-39.7329
2022-02-07 05:36:00,-38.709
2022-02-07 05:37:00,-38.4881
2022-02-07 05:38:00,-39.7786
2022-02-07 05:39:00,-38.2391
2022-02-07 05:40:00,-39.2645
2022-02-07 05:41:00,-39.0231
2022-02-07 05:42:00,-38.403
2022-02-07 05:43:00,-38.9669
2022-02-07 05:44:00,-38.9689
2022-02-07 05:45:00,-39.8566
2022-02-07 05:46:00,-39.4121
2022-02-07 05:47:00,-39.4975
2022-02-07 05:48:00,-39.0707
2022-02-07 05:49:00,-39.9111
2022-02-07 05:50:00,-38.1503
2022-02-07 05:51:00,-38.6392
2022-02-07 05:52:00,-38.6556
2022-02-07 05:53:00,-39.0376
2022-02-07 05:54:00,-38.4773
2022-02-07 05:55:00,-39.1126
2022-02-07 05:56:00,-38.3721
2022-02-07 05:57:00,-39.291
2022-02-07 05:58:00,-39.9514
2022-02-07 05:59:00,-39.7812
2022-02-07 06:00:00,-38.8044
2022-02-07 06:01:00,-38.1694
2022-02-07 06:02:00,-39.0683
2022-02-07 06:03:00,-39.2184
2022-02-07 06:04:00,-39.7341
2022-02-07 06:05:00,-38.8242
2022-02-07 06:06:00,-38.8025
2022-02-07 06:07:00,-39.6769
2022-02-07 06:08:00,-38.6094
2022-02-07 06:09:00,-39.664
2022-02-07 06:10:00,-39.0593
2022-02-07 06:11:00,-39.8218
2022-02-07 06:12:00,-39.8161
2022-02-07 06:13:00,-39.4021
2022-02-07 06:14:00,-39.7918
2022-02-07 06:15:00,-39.8836
2022-02-07 06:16:00,-39.215
2022-02-07 06:17:00,-39.3632
2022-02-07 06:18:00,-39.3067
2022-02-07 06:19:00,-38.7323
2022-02-07 06:20:00,-38.0519
2022-02-07 06:21:00,-38.7127
2022-02-07 06:22:00,-38.4613
2022-02-07 06:23:00,-39.1983
2022-02-07 06:24:00,-38.7705
2022-02-07 06:25:00,-38.7415
2022-02-07 06:26:00,-38.065
2022-02-07 06:27:00,-38.4481
2022-02-07 06:28:00,-39.2819
2022-02-07 06:29:00,-38.3665
2022-02-07 06:30:00,-38.275
2022-02-07 06:31:00,-39.3083
2022-02-07 06:32:00,-38.6492
2022-02-07 06:33:00,-39.1119
2022-02-07 06:34:00,-39.7961
2022-02-07 06:35:00,-39.268
2022-02-07 06:36:00,-39.9443
2022-02-07 06:37:00,-39.8807
2022-02-07 06:38:00,-38.5248
2022-02-07 06:39:00,-38.8508
2022-02-07 06:40:00,-39.1893
2022-02-07 06:41:00,-38.4512
2022-02-07 06:42:00,-39.5387
2022-02-07 06:43:00,-38.8836
2022-02-07 06:44:00,-38.4686
2022-02-07 06:45:00,-38.4056
2022-02-07 06:46:00,-39.1935
2022-02-07 06:47:00,-38.2973
2022-02-07 06:48:00,-38.6901
2022-02-07 06:49:00,-39.0327
2022-02-07 06:50:00,-39.3424
2022-02-07 06:51:00,-38.2671
2022-02-07 06:52:00,-31.799
2022-02-07 06:53:00,-33.6247
2022-02-07 06:54:00,-34.5368
2022-02-07 06:55:00,-36.8313
2022-02-07 06:56:00,-39.8463
2022-02-07 06:57:00,-39.9476
2022-02-07 06:58:00,-39.9004
2022-02-07 06:59:00,-39.6739
2022-02-07 07:00:00,-39.4883
2022-02-07 07:01:00,-38.1167
2022-02-07 07:02:00,-39.9891
2022-02-07 07:03:00,-38.4176
2022-02-07 07:04:00,-38.6315
2022-02-07 07:05:00,-38.5947
2022-02-07 07:06:00,-39.5248
2022-02-07 07:07:00,-38.42
2022-02-07 07:08:00,-38.3468
2022-02-07 07:09:00,-38.8133
2022-02-07 07:10:00,-39.9878
2022-02-07 07:11:00,-39.9154
2022-02-07 07:12:00,-39.9435
2022-02-07 07:13:00,-38.4796
2022-02-07 07:14:00,-38.8182
2022-02-07 07:15:00,-38.0001
2022-02-07 07:16:00,-39.9211
2022-02-07 07:17:00,-39.6224
2022-02-07 07:18:00,-38.6269
2022-02-07 07:19:00,-39.813
2022-02-07 07:20:00,-39.9825
2022-02-07 07:21:00,-38.4039
2022-02-07 07:22:00,-39.297
2022-02-07 07:23:00,-39.1765
2022-02-07 07:24:00,-38.1492
2022-02-07 07:25:00,-39.3705
2022-02-07 07:26:00,-38.573
2022-02-07 07:27:00,-39.9103
2022-02-07 07:28:00,-39.1456
2022-02-07 07:29:00,-39.4834
2022-02-07 07:30:00,-39.9155
2022-02-07 07:31:00,-39.6081
2022-02-07 07:32:00,-39.0651
2022-02-07 07:33:00,-39.5724
2022-02-07 07:34:00,-38.5126
2022-02-07 07:35:00,-39.6989
2022-02-07 07:36:00,-38.215
2022-02-07 07:37:00,-39.7747
2022-02-07 07:38:00,-38.1179
2022-02-07 07:39:00,-39.62
2022-02-07 07:40:00,-39.9688
2022-02-07 07:41:00,-38.5115
2022-02-07 07:42:00,-39.4646
2022-02-07 07:43:00,-38.7209
2022-02-07 07:44:00,-38.5729
2022-02-07 07:45:00,-39.3339
2022-02-07 07:46:00,-38.8742
2022-02-07 07:47:00,-38.9217
2022-02-07 07:48:00,-38.9483
2022-02-07 07:49:00,-38.0224
2022-02-07 07:50:00,-38.9021
2022-02-07 07:51:00,-39.1297
2022-02-07 07:52:00,-39.7537
2022-02-07 07:53:00,-39.4216
2022-02-07 07:54:00,-39.0581
2022-02-07 07:55:00,-38.5902
2022-02-07 07:56:00,-39.4834
2022-02-07 07:57:00,-38.3384
2022-02-07 07:58:00,-39.2886
2022-02-07 07:59:00,-39.1103
2022-02-07 08:00:00,-38.2105
2022-02-07 08:01:00,-39.8798
2022-02-07 08:02:00,-39.3867
2022-02-07 08:03:00,-39.5557
2022-02-07 08:04:00,-38.3803
2022-02-07 08:05:00,-39.516
2022-02-07 08:06:00,-38.6773
2022-02-07 08:07:00,-38.764
2022-02-07 08:08:00,-39.4151
2022-02-07 08:09:00,-38.8174
2022-02-07 08:10:00,-39.2423
2022-02-07 08:11:00,-39.9444
2022-02-07 08:12:00,-39.4594
2022-02-07 08:13:00,-39.772
2022-02-07 08:14:00,-38.6299
2022-02-07 08:15:00,-39.3088
2022-02-07 08:16:00,-39.1623
2022-02-07 08:17:00,-39.7309
2022-02-07 08:18:00,-38.4065
2022-02-07 08:19:00,-38.3868
2022-02-07 08:20:00,-38.5798
2022-02-07 08:21:00,-38.9821
2022-02-07 08:22:00,-39.5952
2022-02-07 08:23:00,-38.9704
2022-02-07 08:24:00,-38.3376
2022-02-07 08:25:00,-38.4808
2022-02-07 08:26:00,-39.1366
2022-02-07 08:27:00,-38.5408
2022-02-07 08:28:00,-39.3533
2022-02-07 08:29:00,-38.2806
2022-02-07 08:30:00,-38.8799
2022-02-07 08:31:00,-39.4942
2022-02-07 08:32:00,-38.4392
2022-02-07 08:33:00,-39.7719
2022-02-07 08:34:00,-39.9396
2022-02-07 08:35:00,-39.9973
2022-02-07 08:36:00,-38.2021
2022-02-07 08:37:00,-39.9071
2022-02-07 08:38:00,-38.0023
2022-02-07 08:39:00,-39.9033
2022-02-07 08:40:00,-39.5664
2022-02-07 08:41:00,-39.6946
2022-02-07 08:42:00,-38.9511
2022-02-07 08:43:00,-39.9162
2022-02-07 08:44:00,-38.7592
2022-02-07 08:45:00,-38.9046
2022-02-07 08:46:00,-39.8869
2022-02-07 08:47:00,-39.3437
2022-02-07 08:48:00,-38.4842
2022-02-07 08:49:00,-38.0223
2022-02-07 08:50:00,-38.7465
2022-02-07 08:51:00,-39.3982
2022-02-07 08:52:00,-38.4948
2022-02-07 08:53:00,-38.2822
2022-02-07 08:54:00,-39.9996
2022-02-07 08:55:00,-39.589
2022-02-07 08:56:00,-38.8944
2022-02-07 08:57:00,-38.191
2022-02-07 08:58:00,-38.5893
2022-02-07 08:59:00,-38.8778
2022-02-07 09:00:00,-39.9544
2022-02-07 09:01:00,-39.8954
2022-02-07 09:02:00,-38.8214
2022-02-07 09:03:00,-39.1962
2022-02-07 09:04:00,-39.6009
2022-02-07 09:05:00,-39.7144
2022-02-07 09:06:00,-39.6845
2022-02-07 09:07:00,-38.2685
2022-02-07 09:08:00,-38.0683
2022-02-07 09:09:00,-38.0862
2022-02-07 09:10:00,-39.5086
2022-02-07 09:11:00,-39.6222
2022-02-07 09:12:00,-38.3331
2022-02-07 09:13:00,-38.5085
2022-02-07 09:14:00,-38.375
2022-02-07 09:15:00,-39.4459
2022-02-07 09:16:00,-39.867
2022-02-07 09:17:00,-38.9916
2022-02-07 09:18:00,-39.8517
2022-02-07 09:19:00,-38.5517
2022-02-07 09:20:00,-39.8342
2022-02-07 09:21:00,-38.7279
2022-02-07 09:22:00,-38.1349
2022-02-07 09:23:00,-38.8818
2022-02-07 09:24:00,-38.1788
2022-02-07 09:25:00,-38.1701
2022-02-07 09:26:00,-39.7869
2022-02-07 09:27:00,-39.4749
2022-02-07 09:28:00,-39.2023
2022-02-07 09:29:00,-39.7866
2022-02-07 09:30:00,-39.657
2022-02-07 09:31:00,-38.0218
2022-02-07 09:32:00,-38.6462
2022-02-07 09:33:00,-39.2848
2022-02-07 09:34:00,-38.527
2022-02-07 09:35:00,-38.8956
2022-02-07 09:36:00,-39.1751
2022-02-07 09:37:00,-38.1359
2022-02-07 09:38:00,-39.0872
2022-02-07 09:39:00,-39.1081
2022-02-07 09:40:00,-38.8824
2022-02-07 09:41:00,-39.8425
2022-02-07 09:42:00,-39.1001
2022-02-07 09:43:00,-39.3647
2022-02-07 09:44:00,-39.8201
2022-02-07 09:45:00,-38.4793
2022-02-07 09:46:00,-38.5429
2022-02-07 09:47:00,-38.5894
2022-02-07 09:48:00,-39.9298
2022-02-07 09:49:00,-38.3454
2022-02-07 09:50:00,-39.8829
2022-02-07 09:51:00,-38.4057
2022-02-07 09:52:00,-39.3449
2022-02-07 09:53:00,-38.2642
2022-02-07 09:54:00,-38.3418
2022-02-07 09:55:00,-39.6168
2022-02-07 09:56:00,-38.6807
2022-02-07 09:57:00,-38.3492
2022-02-07 09:58:00,-38.2716
2022-02-07 09:59:00,-39.8909
2022-02-07 10:00:00,-38.4667
2022-02-07 10:01:00,-38.7793
2022-02-07 10:02:00,-38.5013
2022-02-07 10:03:00,-39.3364
2022-02-07 10:04:00,-39.1371
2022-02-07 10:05:00,-38.4175
2022-02-07 10:06:00,-38.1212
2022-02-07 10:07:00,-38.4085
2022-02-07 10:08:00,-39.4906
2022-02-07 10:09:00,-39.8468
2022-02-07 10:10:00,-39.2249
2022-02-07 10:11:00,-38.6003
2022-02-07 10:12:00,-39.102
2022-02-07 10:13:00,-39.2817
2022-02-07 10:14:00,-38.3537
2022-02-07 10:15:00,-39.2439
2022-02-07 10:16:00,-30.5929
2022-02-07 10:17:00,-32.7298
2022-02-07 10:18:00,-34.1388
2022-02-07 10:19:00,-37.8899
2022-02-07 10:20:00,-39.4764
2022-02-07 10:21:00,-38.1411
2022-02-07 10:22:00,-38.2013
2022-02-07 10:23:00,-38.1316
2022-02-07 10:24:00,-38.0177
2022-02-07 10:25:00,-38.4059
2022-02-07 10:26:00,-38.3786
2022-02-07 10:27:00,-39.5567
2022-02-07 10:28:00,-39.3728
2022-02-07 10:29:00,-39.2703
2022-02-07 10:30:00,-38.9457
2022-02-07 10:31:00,-39.0781
2022-02-07 10:32:00,-39.3564
2022-02-07 10:33:00,-39.431
2022-02-07 10:34:00,-39.3936
2022-02-07 10:35:00,-39.973
2022-02-07 10:36:00,-38.6436
2022-02-07 10:37:00,-38.7038
2022-02-07 10:38:00,-38.5117
2022-02-07 10:39:00,-39.3994
2022-02-07 10:40:00,-38.9418
2022-02-07 10:41:00,-39.2553
2022-02-07 10:42:00,-38.2105
2022-02-07 10:43:00,-39.9652
2022-02-07 10:44:00,-38.0597
2022-02-07 10:45:00,-38.0718
2022-02-07 10:46:00,-39.8285
2022-02-07 10:47:00,-38.9397
2022-02-07 10:48:00,-39.2712
2022-02-07 10:49:00,-39.6145
2022-02-07 10:50:00,-39.2384
2022-02-07 10:51:00,-38.2133
2022-02-07 10:52:00,-38.9723
2022-02-07 10:53:00,-38.1495
2022-02-07 10:54:00,-39.9471
2022-02-07 10:55:00,-39.8496
2022-02-07 10:56:00,-39.0003
2022-02-07 10:57:00,-39.8003
2022-02-07 10:58:00,-39.0223
2022-02-07 10:59:00,-39.4707
2022-02-07 11:00:00,-38.8371
2022-02-07 11:01:00,-38.9612
2022-02-07 11:02:00,-38.9303
2022-02-07 11:03:00,-38.7502
2022-02-07 11:04:00,-38.499
2022-02-07 11:05:00,-38.9787
2022-02-07 11:06:00,-39.1195
2022-02-07 11:07:00,-39.8214
2022-02-07 11:08:00,-38.1332
2022-02-07 11:09:00,-38.3653
2022-02-07 11:10:00,-39.3984
2022-02-07 11:11:00,-39.2918
2022-02-07 11:12:00,-38.139
2022-02-07 11:13:00,-39.0522
2022-02-07 11:14:00,-38.6498
2022-02-07 11:15:00,-39.4835
2022-02-07 11:16:00,-39.1108
2022-02-07 11:17:00,-38.0117
2022-02-07 11:18:00,-39.7636
2022-02-07 11:19:00,-39.9588
2022-02-07 11:20:00,-39.135
2022-02-07 11:21:00,-38.6703
2022-02-07 11:22:00,-38.2371
2022-02-07 11:23:00,-38.5144
2022-02-07 11:24:00,-38.8511
2022-02-07 11:25:00,-38.2214
2022-02-07 11:26:00,-38.8868
2022-02-07 11:27:00,-38.9878
2022-02-07 11:28:00,-39.8815
2022-02-07 11:29:00,-39.2109
2022-02-07 11:30:00,-38.4199
2022-02-07 11:31:00,-39.4962
2022-02-07 11:32:00,-39.9911
2022-02-07 11:33:00,-38.193
2022-02-07 11:34:00,-38.9288
2022-02-07 11:35:00,-38.7459
2022-02-07 11:36:00,-39.8298
2022-02-07 11:37:00,-38.0696
2022-02-07 11:38:00,-38.5677
2022-02-07 11:39:00,-38.336
2022-02-07 11:40:00,-39.5179
2022-02-07 11:41:00,-39.5196
2022-02-07 11:42:00,-38.6772
2022-02-07 11:43:00,-38.4095
2022-02-07 11:44:00,-39.1079
2022-02-07 11:45:00,-39.3173
2022-02-07 11:46:00,-39.9468
2022-02-07 11:47:00,-39.9505
2022-02-07 11:48:00,-39.9108
2022-02-07 11:49:00,-38.3813
2022-02-07 11:50:00,-38.0098
2022-02-07 11:51:00,-39.582
2022-02-07 11:52:00,-39.7523
2022-02-07 11:53:00,-38.218
2022-02-07 11:54:00,-39.611
2022-02-07 11:55:00,-38.8368
2022-02-07 11:56:00,-38.7806
2022-02-07 11:57:00,-39.3508
2022-02-07 11:58:00,-39.2767
2022-02-07 11:59:00,-39.9119
2022-02-07 12:00:00,-39.0334
2022-02-07 12:01:00,-38.2694
2022-02-07 12:02:00,-38.8004
2022-02-07 12:03:00,-39.7527
2022-02-07 12:04:00,-39.1396
2022-02-07 12:05:00,-39.5156
2022-02-07 12:06:00,-39.8651
2022-02-07 12:07:00,-38.03
2022-02-07 12:08:00,-38.037
2022-02-07 12:09:00,-39.2257
2022-02-07 12:10:00,-39.9503
2022-02-07 12:11:00,-38.1421
2022-02-07 12:12:00,-38.8842
2022-02-07 12:13:00,-38.3449
2022-02-07 12:14:00,-38.3578
2022-02-07 12:15:00,-38.5332
2022-02-07 12:16:00,-39.0404
2022-02-07 12:17:00,-39.8295
2022-02-07 12:18:00,-38.8345
