data_hora,valor
2022-02-14 04:07:00,-39.4469
2022-02-14 04:08:00,-38.5751
2022-02-14 04:09:00,-38.8837
2022-02-14 04:10:00,-39.879
2022-02-14 04:11:00,-39.3287
2022-02-14 04:12:00,-38.6589
2022-02-14 04:13:00,-39.4634
2022-02-14 04:14:00,-38.2437
2022-02-14 04:15:00,-39.621
2022-02-14 04:16:00,-38.4058
2022-02-14 04:17:00,-38.3661
2022-02-14 04:18:00,-39.9501
2022-02-14 04:19:00,-39.9571
2022-02-14 04:20:00,-39.2014
2022-02-14 04:21:00,-39.6364
2022-02-14 04:22:00,-38.752
2022-02-14 04:23:00,-38.6092
2022-02-14 04:24:00,-38.1966
2022-02-14 04:25:00,-39.4008
2022-02-14 04:26:00,-39.513
2022-02-14 04:27:00,-38.9251
2022-02-14 04:28:00,-39.2492
2022-02-14 04:29:00,-39.6933
2022-02-14 04:30:00,-38.1103
2022-02-14 04:31:00,-39.5253
2022-02-14 04:32:00,-39.0121
2022-02-14 04:33:00,-38.7386
2022-02-14 04:34:00,-38.0037
2022-02-14 04:35:00,-39.4773
2022-02-14 04:36:00,-38.045
2022-02-14 04:37:00,-39.5271
2022-02-14 04:38:00,-38.0371
2022-02-14 04:39:00,-39.9186
2022-02-14 04:40:00,-39.29
2022-02-14 04:41:00,-38.3389
2022-02-14 04:42:00,-39.3497
2022-02-14 04:43:00,-38.6303
2022-02-14 04:44:00,-38.9837
2022-02-14 04:45:00,-39.6932
2022-02-14 04:46:00,-38.0234
2022-02-14 04:47:00,-39.0283
2022-02-14 04:48:00,-38.6377
2022-02-14 04:49:00,-39.6542
2022-02-14 04:50:00,-39.3589
2022-02-14 04:51:00,-38.6377
2022-02-14 04:52:00,-39.1826
2022-02-14 04:53:00,-38.1147
2022-02-14 04:54:00,-38.9142
2022-02-14 04:55:00,-39.0457
2022-02-14 04:56:00,-39.1194
2022-02-14 04:57:00,-38.6935
2022-02-14 04:58:00,-39.7834
2022-02-14 04:59:00,-39.1262
2022-02-14 05:00:00,-38.4618
2022-02-14 05:01:00,-39.6321
2022-02-14 05:02:00,-39.1409
2022-02-14 05:03:00,-38.8585
2022-02-14 05:04:00,-39.9936
2022-02-14 05:05:00,-39.5822
2022-02-14 05:06:00,-38.9273
2022-02-14 05:07:00,-39.0261
2022-02-14 05:08:00,-39.6736
2022-02-14 05:09:00,-39.503
2022-02-14 05:10:00,-38.1239
2022-02-14 05:11:00,-38.7363
2022-02-14 05:12:00,-38.0869
2022-02-14 05:13:00,-39.361
2022-02-14 05:14:00,-39.1457
2022-02-14 05:15:00,-39.056
2022-02-14 05:16:00,-39.9234
2022-02-14 05:17:00,-39.0222
2022-02-14 05:18:00,-38.3392
2022-02-14 05:19:00,-38.3089
2022-02-14 05:20:00,-38.8001
2022-02-14 05:21:00,-39.0449
2022-02-14 05:22:00,-38.2504
2022-02-14 05:23:00,-39.1897
2022-02-14 05:24:00,-38.4347
2022-02-14 05:25:00,-39.0179
2022-02-14 05:26:00,-38.4017
2022-02-14 05:27:00,-38.2241
2022-02-14 05:28:00,-38.2765
2022-02-14 05:29:00,-39.5815
2022-02-14 05:30:00,-38.288
2022-02-14 05:31:00,-39.5643
2022-02-14 05:32:00,-38.6439
2022-02-14 05:33:00,-38.0552
2022-02-14 05:34:00,-38.1695
2022-02-14 05:35:00,-39.8236
2022-02-14 05:36:00,-39.1003
2022-02-14 05:37:00,-38.6488
2022-02-14 05:38:00,-38.7679
2022-02-14 05:39:00,-39.0484
2022-02-14 05:40:00,-39.862
2022-02-14 05:41:00,-38.4997
2022-02-14 05:42:00,-39.1392
2022-02-14 05:43:00,-39.7086
2022-02-14 05:44:00,-38.7044
2022-02-14 05:45:00,-38.2968
2022-02-14 05:46:00,-38.1615
2022-02-14 05:47:00,-39.6785
2022-02-14 05:48:00,-38.6279
2022-02-14 05:49:00,-39.5743
2022-02-14 05:50:00,-38.115
2022-02-14 05:51:00,-39.5126
2022-02-14 05:52:00,-38.6718
2022-02-14 05:53:00,-39.7069
2022-02-14 05:54:00,-38.8382
2022-02-14 05:55:00,-39.127
2022-02-14 05:56:00,-39.7983
2022-02-14 05:57:00,-38.709
2022-02-14 05:58:00,-38.0098
2022-02-14 05:59:00,-39.7593
2022-02-14 06:00:00,-39.91
2022-02-14 06:01:00,-39.8681
2022-02-14 06:02:00,-39.7051
2022-02-14 06:03:00,-39.6962
2022-02-14 06:04:00,-38.8159
2022-02-14 06:05:00,-38.1564
2022-02-14 06:06:00,-39.0188
2022-02-14 06:07:00,-38.6923
2022-02-14 06:08:00,-39.7732
2022-02-14 06:09:00,-39.4565
2022-02-14 06:10:00,-39.4688
2022-02-14 06:11:00,-38.5025
2022-02-14 06:12:00,-38.1217
2022-02-14 06:13:00,-38.4296
2022-02-14 06:14:00,-39.8013
2022-02-14 06:15:00,-38.19
2022-02-14 06:16:00,-38.7752
2022-02-14 06:17:00,-39.7384
2022-02-14 06:18:00,-38.5043
2022-02-14 06:19:00,-38.4698
2022-02-14 06:20:00,-38.4102
2022-02-14 06:21:00,-38.7584
2022-02-14 06:22:00,-38.642
2022-02-14 06:23:00,-38.3244
2022-02-14 06:24:00,-39.5459
2022-02-14 06:25:00,-39.0589
2022-02-14 06:26:00,-38.2348
2022-02-14 06:27:00,-38.1027
2022-02-14 06:28:00,-38.7879
2022-02-14 06:29:00,-39.3332
2022-02-14 06:30:00,-38.2498
2022-02-14 06:31:00,-39.3873
2022-02-14 06:32:00,-38.4317
2022-02-14 06:33:00,-39.5274
2022-02-14 06:34:00,-38.9451
2022-02-14 06:35:00,-38.8026
2022-02-14 06:36:00,-39.9141
2022-02-14 06:37:00,-38.8741
2022-02-14 06:38:00,-39.8122
2022-02-14 06:39:00,-39.1149
2022-02-14 06:40:00,-38.2372
2022-02-14 06:41:00,-38.6617
2022-02-14 06:42:00,-39.5878
2022-02-14 06:43:00,-39.87
2022-02-14 06:44:00,-39.8413
2022-02-14 06:45:00,-39.1669
2022-02-14 06:46:00,-38.7899
2022-02-14 06:47:00,-38.81
2022-02-14 06:48:00,-38.532
2022-02-14 06:49:00,-38.3152
2022-02-14 06:50:00,-38.7692
2022-02-14 06:51:00,-39.2009
2022-02-14 06:52:00,-39.9479
2022-02-14 06:53:00,-38.3007
2022-02-14 06:54:00,-38.9941
2022-02-14 06:55:00,-39.4224
2022-02-14 06:56:00,-38.5719
2022-02-14 06:57:00,-38.6096
2022-02-14 06:58:00,-38.6288
2022-02-14 06:59:00,-39.6224
2022-02-14 07:00:00,-38.5565
2022-02-14 07:01:00,-38.8104
2022-02-14 07:02:00,-39.5169
2022-02-14 07:03:00,-39.4565
2022-02-14 07:04:00,-39.6064
2022-02-14 07:05:00,-38.386
2022-02-14 07:06:00,-38.4815
2022-02-14 07:07:00,-39.0918
2022-02-14 07:08:00,-38.1207
2022-02-14 07:09:00,-38.7825
2022-02-14 07:10:00,-38.2236
2022-02-14 07:11:00,-39.0965
2022-02-14 07:12:00,-38.475
2022-02-14 07:13:00,-38.7704
2022-02-14 07:14:00,-39.9734
2022-02-14 07:15:00,-38.783
2022-02-14 07:16:00,-39.2198
2022-02-14 07:17:00,-39.9541
2022-02-14 07:18:00,-39.5387
2022-02-14 07:19:00,-38.4463
2022-02-14 07:20:00,-38.1999
2022-02-14 07:21:00,-38.5218
2022-02-14 07:22:00,-39.0534
2022-02-14 07:23:00,-39.0444
2022-02-14 07:24:00,-39.8099
2022-02-14 07:25:00,-39.8471
2022-02-14 07:26:00,-39.6938
2022-02-14 07:27:00,-38.5616
2022-02-14 07:28:00,-39.9165
2022-02-14 07:29:00,-38.3176
2022-02-14 07:30:00,-39.9571
2022-02-14 07:31:00,-38.4526
2022-02-14 07:32:00,-39.1022
2022-02-14 07:33:00,-38.4518
2022-02-14 07:34:00,-38.7338
2022-02-14 07:35:00,-39.6848
2022-02-14 07:36:00,-38.7207
2022-02-14 07:37:00,-39.3525
2022-02-14 07:38:00,-38.9044
2022-02-14 07:39:00,-38.1087
2022-02-14 07:40:00,-39.814
2022-02-14 07:41:00,-39.8876
2022-02-14 07:42:00,-38.4213
2022-02-14 07:43:00,-38.7855
2022-02-14 07:44:00,-39.4548
2022-02-14 07:45:00,-38.0905
2022-02-14 07:46:00,-38.6839
2022-02-14 07:47:00,-39.7916
2022-02-14 07:48:00,-38.5914
2022-02-14 07:49:00,-39.5345
2022-02-14 07:50:00,-38.34
2022-02-14 07:51:00,-38.0883
2022-02-14 07:52:00,-38.1296
2022-02-14 07:53:00,-39.3843
2022-02-14 07:54:00,-39.778
2022-02-14 07:55:00,-39.2511
2022-02-14 07:56:00,-39.2935
2022-02-14 07:57:00,-38.9713
2022-02-14 07:58:00,-38.6877
2022-02-14 07:59:00,-39.2695
2022-02-14 08:00:00,-39.2501
2022-02-14 08:01:00,-38.5338
2022-02-14 08:02:00,-39.2442
2022-02-14 08:03:00,-39.1945
2022-02-14 08:04:00,-39.5458
2022-02-14 08:05:00,-38.5223
2022-02-14 08:06:00,-38.7501
2022-02-14 08:07:00,-38.2318
2022-02-14 08:08:00,-39.5837
2022-02-14 08:09:00,-39.0372
2022-02-14 08:10:00,-38.0248
2022-02-14 08:11:00,-39.2224
2022-02-14 08:12:00,-39.9846
2022-02-14 08:13:00,-39.2226
2022-02-14 08:14:00,-38.7358
2022-02-14 08:15:00,-38.9084
2022-02-14 08:16:00,-39.0439
2022-02-14 08:17:00,-39.2761
2022-02-14 08:18:00,-38.7729
2022-02-14 08:19:00,-39.2384
2022-02-14 08:20:00,-39.0963
2022-02-14 08:21:00,-39.2244
2022-02-14 08:22:00,-38.8962
2022-02-14 08:23:00,-38.6029
2022-02-14 08:24:00,-38.5144
2022-02-14 08:25:00,-38.056
2022-02-14 08:26:00,-38.3457
2022-02-14 08:27:00,-39.189
2022-02-14 08:28:00,-39.6258
2022-02-14 08:29:00,-39.8118
2022-02-14 08:30:00,-39.052
2022-02-14 08:31:00,-39.7246
2022-02-14 08:32:00,-39.5658
2022-02-14 08:33:00,-39.497
2022-02-14 08:34:00,-39.2646
2022-02-14 08:35:00,-38.0602
2022-02-14 08:36:00,-38.2359
2022-02-14 08:37:00,-38.06
2022-02-14 08:38:00,-39.0767
2022-02-14 08:39:00,-39.371
2022-02-14 08:40:00,-39.1818
2022-02-14 08:41:00,-38.1461
2022-02-14 08:42:00,-39.0869
2022-02-14 08:43:00,-38.686
2022-02-14 08:44:00,-39.5534
2022-02-14 08:45:00,-38.5997
2022-02-14 08:46:00,-38.9118
2022-02-14 08:47:00,-39.3274
2022-02-14 08:48:00,-38.7146
2022-02-14 08:49:00,-39.1529
2022-02-14 08:50:00,-38.9228
2022-02-14 08:51:00,-38.2118
2022-02-14 08:52:00,-38.7537
2022-02-14 08:53:00,-39.8918
2022-02-14 08:54:00,-39.5549
2022-02-14 08:55:00,-38.0363
2022-02-14 08:56:00,-39.2363
2022-02-14 08:57:00,-38.2484
2022-02-14 08:58:00,-38.6942
2022-02-14 08:59:00,-39.8555
2022-02-14 09:00:00,-39.2997
2022-02-14 09:01:00,-38.9488
2022-02-14 09:02:00,-38.8883
2022-02-14 09:03:00,-38.2512
2022-02-14 09:04:00,-38.5558
2022-02-14 09:05:00,-39.7875
2022-02-14 09:06:00,-38.4024
2022-02-14 09:07:00,-39.4275
2022-02-14 09:08:00,-39.1029
2022-02-14 09:09:00,-38.3587
2022-02-14 09:10:00,-39.6919
2022-02-14 09:11:00,-39.4399
2022-02-14 09:12:00,-38.2615
2022-02-14 09:13:00,-39.1447
2022-02-14 09:14:00,-38.2811
2022-02-14 09:15:00,-38.9408
2022-02-14 09:16:00,-38.7089
2022-02-14 09:17:00,-39.368
2022-02-14 09:18:00,-39.0078
2022-02-14 09:19:00,-39.9978
2022-02-14 09:20:00,-38.8301
2022-02-14 09:21:00,-39.9729
2022-02-14 09:22:00,-39.1649
2022-02-14 09:23:00,-39.3994
2022-02-14 09:24:00,-38.4601
2022-02-14 09:25:00,-39.8893
2022-02-14 09:26:00,-39.1738
2022-02-14 09:27:00,-39.3405
2022-02-14 09:28:00,-38.3987
2022-02-14 09:29:00,-39.547
2022-02-14 09:30:00,-38.7888
2022-02-14 09:31:00,-38.6918
2022-02-14 09:32:00,-39.349
2022-02-14 09:33:00,-38.7052
2022-02-14 09:34:00,-39.6842
2022-02-14 09:35:00,-38.0741
2022-02-14 09:36:00,-39.9152
2022-02-14 09:37:00,-39.6332
2022-02-14 09:38:00,-39.3673
2022-02-14 09:39:00,-38.3602
2022-02-14 09:40:00,-38.8657
2022-02-14 09:41:00,-38.4642
2022-02-14 09:42:00,-39.0974
2022-02-14 09:43:00,-38.7299
2022-02-14 09:44:00,-39.7874
2022-02-14 09:45:00,-39.6355
2022-02-14 09:46:00,-39.8696
2022-02-14 09:47:00,-39.5891
2022-02-14 09:48:00,-39.1461
2022-02-14 09:49:00,-38.8924
2022-02-14 09:50:00,-39.8267
2022-02-14 09:51:00,-39.1562
2022-02-14 09:52:00,-38.0517
2022-02-14 09:53:00,-39.8237
2022-02-14 09:54:00,-38.7335
2022-02-14 09:55:00,-39.9518
2022-02-14 09:56:00,-39.0836
2022-02-14 09:57:00,-38.852
2022-02-14 09:58:00,-39.9661
2022-02-14 09:59:00,-38.35
2022-02-14 10:00:00,-38.4089
2022-02-14 10:01:00,-39.7246
2022-02-14 10:02:00,-39.3967
2022-02-14 10:03:00,-39.8942
2022-02-14 10:04:00,-39.0654
2022-02-14 10:05:00,-39.879
2022-02-14 10:06:00,-39.6075
2022-02-14 10:07:00,-38.4078
2022-02-14 10:08:00,-39.3293
2022-02-14 10:09:00,-38.1306
2022-02-14 10:10:00,-38.2929
2022-02-14 10:11:00,-39.0088
2022-02-14 10:12:00,-38.731
2022-02-14 10:13:00,-39.2984
2022-02-14 10:14:00,-38.6602
2022-02-14 10:15:00,-38.4143
2022-02-14 10:16:00,-38.7919
2022-02-14 10:17:00,-39.5977
2022-02-14 10:18:00,-38.1078
2022-02-14 10:19:00,-38.4179
2022-02-14 10:20:00,-39.6394
2022-02-14 10:21:00,-39.3802
2022-02-14 10:22:00,-38.6226
2022-02-14 10:23:00,-38.2571
2022-02-14 10:24:00,-38.0007
2022-02-14 10:25:00,-38.7877
2022-02-14 10:26:00,-39.4715
2022-02-14 10:27:00,-38.1336
2022-02-14 10:28:00,-38.6926
2022-02-14 10:29:00,-38.648
2022-02-14 10:30:00,-38.66
2022-02-14 10:31:00,-38.2022
2022-02-14 10:32:00,-39.938
2022-02-14 10:33:00,-38.4153
2022-02-14 10:34:00,-38.1961
2022-02-14 10:35:00,-38.7171
2022-02-14 10:36:00,-38.0009
2022-02-14 10:37:00,-38.8408
2022-02-14 10:38:00,-38.6369
2022-02-14 10:39:00,-38.4599
2022-02-14 10:40:00,-39.2659
2022-02-14 10:41:00,-39.6472
2022-02-14 10:42:00,-38.4637
2022-02-14 10:43:00,-38.9008
2022-02-14 10:44:00,-39.9807
2022-02-14 10:45:00,-39.1976
2022-02-14 10:46:00,-38.2794
2022-02-14 10:47:00,-39.997
2022-02-14 10:48:00,-39.2788
2022-02-14 10:49:00,-39.8547
2022-02-14 10:50:00,-39.0604
2022-02-14 10:51:00,-38.3925
2022-02-14 10:52:00,-39.6798
2022-02-14 10:53:00,-39.7562
2022-02-14 10:54:00,-38.3805
2022-02-14 10:55:00,-38.7703
2022-02-14 10:56:00,-38.2811
2022-02-14 10:57:00,-39.242
2022-02-14 10:58:00,-38.7087
2022-02-14 10:59:00,-38.3914
2022-02-14 11:00:00,-39.4851
2022-02-14 11:01:00,-38.7008
2022-02-14 11:02:00,-38.8914
2022-02-14 11:03:00,-39.4827
2022-02-14 11:04:00,-39.3596
2022-02-14 11:05:00,-39.8552
2022-02-14 11:06:00,-39.2213
2022-02-14 11:07:00,-39.04
2022-02-14 11:08:00,-38.4014
2022-02-14 11:09:00,-38.5864
2022-02-14 11:10:00,-39.5398
2022-02-14 11:11:00,-39.2467
2022-02-14 11:12:00,-38.8818
2022-02-14 11:13:00,-38.4397
2022-02-14 11:14:00,-38.7268
2022-02-14 11:15:00,-38.9496
2022-02-14 11:16:00,-39.7946
2022-02-14 11:17:00,-39.4019
2022-02-14 11:18:00,-38.9984
2022-02-14 11:19:00,-39.4813
2022-02-14 11:20:00,-39.4841
2022-02-14 11:21:00,-39.2842
2022-02-14 11:22:00,-38.4607
2022-02-14 11:23:00,-38.5186
2022-02-14 11:24:00,-38.7831
2022-02-14 11:25:00,-38.2134
2022-02-14 11:26:00,-39.8879
2022-02-14 11:27:00,-39.6832
2022-02-14 11:28:00,-39.7515
2022-02-14 11:29:00,-38.2917
2022-02-14 11:30:00,-38.3183
2022-02-14 11:31:00,-39.9632
2022-02-14 11:32:00,-39.0999
2022-02-14 11:33:00,-39.7133
2022-02-14 11:34:00,-39.2345
2022-02-14 11:35:00,-38.908
2022-02-14 11:36:00,-39.0907
2022-02-14 11:37:00,-39.8787
2022-02-14 11:38:00,-38.121
2022-02-14 11:39:00,-39.9909
2022-02-14 11:40:00,-38.8049
2022-02-14 11:41:00,-38.4054
2022-02-14 11:42:00,-39.64
2022-02-14 11:43:00,-39.9477
2022-02-14 11:44:00,-39.8424
2022-02-14 11:45:00,-39.3594
2022-02-14 11:46:00,-38.6265
2022-02-14 11:47:00,-38.5379
2022-02-14 11:48:00,-38.7279
2022-02-14 11:49:00,-38.4166
2022-02-14 11:50:00,-38.1677
2022-02-14 11:51:00,-39.7816
2022-02-14 11:52:00,-38.1493
2022-02-14 11:53:00,-38.0384
2022-02-14 11:54:00,-39.2784
2022-02-14 11:55:00,-38.2969
2022-02-14 11:56:00,-39.9331
2022-02-14 11:57:00,-38.1582
2022-02-14 11:58:00,-39.3432
2022-02-14 11:59:00,-38.2841
2022-02-14 12:00:00,-39.3823
2022-02-14 12:01:00,-39.1144
2022-02-14 12:02:00,-38.5724
2022-02-14 12:03:00,-38.9045
2022-02-14 12:04:00,-39.5623
2022-02-14 12:05:00,-39.6765
2022-02-14 12:06:00,-39.0995
2022-02-14 12:07:00,-39.4249
2022-02-14 12:08:00,-39.2296
2022-02-14 12:09:00,-38.7295
2022-02-14 12:10:00,-38.8083
2022-02-14 12:11:00,-39.2045
2022-02-14 12:12:00,-39.7161
2022-02-14 12:13:00,-39.7793
2022-02-14 12:14:00,-39.8979
2022-02-14 12:15:00,-39.6045
2022-02-14 12:16:00,-38.857
2022-02-14 12:17:00,-38.6582
2022-02-14 12:18:00,-38.4687
2022-02-14 12:19:00,-38.5449
